abn,charity_name,state,charity_size,conducted_activities,main_activity,staff_part_time_2017,staff_casual_2017,staff_full_time_2017,staff_volunteers,operates_in_vic,government_grants_2017,donations_and_bequests_2017,all_other_revenue_2017,total_revenue_2017,other_income_2017,total_gross_income_2017,employee_expenses_2017,interest_expenses_2017,grants_and_donations_made_for_use_in_australia_2017,grants_and_donations_made_for_use_outside_australia_2017,all_other_expenses_2017,total_expenses_2017,net_surplus_deficit_2017,ABN_Validation
36309034934,APOLLO BAY RSL SUB-BRANCH  PATRIOTIC FUND,VIC,Small,y,Social Services,0,0,0,5,y,0,0,2369,4719,0,4719,0,0,0,0,3106,3106,1613,Valid ABN
61579241354,Apollo Bay Surf Life Saving Club Inc.,VIC,Small,y,Other Education,0,0,0,120,y,27736,6325,707,117845,0,117845,0,0,0,0,130739,130739,-12894,Valid ABN
96407980991,Apollo Parkways Pre School Centre,VIC,Medium,y,Other Education,6,0,0,16,y,180662,0,0,276198,5836,282034,236170,0,0,0,29952,266122,15912,Valid ABN
21081637945,Apostleship Of The Sea Stella Maris Seafarer's Centre Inc,VIC,Medium,y,Social Services,6,0,6,27,y,0,227232,106981,665194,0,665194,312020,0,0,0,226574,538594,126600,Valid ABN
41424043822,APOSTOLIC CHURCH AUSTRALIA LIMITED AS THE OPERATOR OF A PBI,VIC,Large,y,Social Services,10,23,7,350,y,342878,504046,158403,2057834,0,2057834,750898,12564,26305,0,1174319,1964086,93748,Valid ABN
45093520019,Appita Inc,VIC,Medium,y,Employment And Training,2,0,2,0,y,537892,0,0,539409,0,539409,243010,0,0,0,270209,513219,26190,Valid ABN
27002369557,Apprentices-Trainees-Employment Limited,VIC,Large,y,Employment And Training,77,53,526,1,y,0,0,0,22801591,0,22801591,21844958,0,0,0,3514854,25359812,-2558221,Valid ABN
32602696631,Aquaculture without Frontiers (Australia) Limited,VIC,Small,y,"Economic, Social And Community Development",0,0,0,13,y,0,1500,0,2128,0,2128,0,0,0,0,120,120,2008,Valid ABN
53734255769,Arabic Welfare Incorporated,VIC,Medium,y,Social Services,6,2,11,12,y,872832,0,68745,999427,0,999427,804023,0,0,0,158020,962043,37384,Valid ABN
45056676558,Araluen Centre,VIC,Large,y,Other Education,76,58,89,23,y,7284512,92969,1085207,8504030,0,8504030,6335676,0,0,0,1402511,7738187,765843,Valid ABN
13458337665,Ararat & District Ymca Youth Clubs,VIC,Small,y,"Economic, Social And Community Development",2,0,1,17,y,0,77590,0,194093,0,194093,95323,0,56454,0,93037,244814,-50721,Valid ABN
50497092212,Ararat Emergency Relief Committee,VIC,Small,y,Emergency And Relief,1,0,0,25,y,25004,8043,0,33050,0,33050,300,0,1850,0,31634,33784,-734,Valid ABN
74824900400,Ararat Legacy Club Incorporated,VIC,Small,y,Aged Care Activities,0,0,0,27,y,7505,10097,31469,54779,0,54779,0,0,7505,0,49729,57234,-2455,Valid ABN
78941184276,Ararat Neighbourhood House,VIC,Small,y,Social Services,1,0,0,10,y,0,0,0,0,26215,26215,0,0,0,0,36704,36704,-10489,Valid ABN
54116818613,Ararat Retirement Village Inc,VIC,Large,y,Aged Care Activities,70,11,10,23,y,3282002,5831,133657,5706657,0,5706657,4266944,0,0,0,1325832,5592776,113881,Valid ABN
18081581162,Ararat Rsl Sub Branch,VIC,Large,y,Social Services,7,17,27,20,y,0,0,148767,5367811,0,5367811,1628470,0,78601,0,3367456,5074527,293284,Valid ABN
59629445857,ARARAT RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,y,Social Services,0,0,0,5,y,0,0,1874,158851,0,158851,0,0,0,0,162804,162804,-3953,Valid ABN
19509642789,ARARAT RSL SUB-BRANCH WELFARE PATRIOTIC FUND NO W55,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,2,0,2,0,0,0,0,7016,7016,-7014,Valid ABN
79076814613,Arcadia University The College Of Global Studies,VIC,Small,y,Other Education,3,4,0,0,y,0,0,0,0,0,0,646159,0,0,0,0,646159,-646159,Valid ABN
35534063578,Arch Of Victory/Avenue Of Honour Committee Incorporated,VIC,Small,y,"Economic, Social And Community Development",0,0,0,20,y,55000,108285,10000,176181,0,176181,0,0,0,0,10095,10095,166086,Valid ABN
39109129679,Architects Without Frontiers,VIC,Small,y,"Economic, Social And Community Development",0,0,0,14,y,15730,25650,0,80380,0,80380,0,0,0,0,42910,42910,37470,Valid ABN
48119813188,Ardoch Limited,VIC,Large,y,"Economic, Social And Community Development",13,1,15,1658,y,51212,276085,1173939,3163148,0,3163148,1313264,0,0,0,1889900,3203164,-40016,Valid ABN
54746055908,Armadale Early Learning Centre Inc,VIC,Medium,y,Other Education,11,2,4,8,y,161748,0,22372,422225,0,422225,357601,0,0,0,77793,435394,-13169,Valid ABN
65553697438,Arpad Elderly Welfare Society Inc,VIC,Large,y,Aged Care Activities,20,31,11,15,y,3103363,205319,20218,5054571,23177,5077748,3063921,0,0,0,1125792,4189713,888035,Valid ABN
65282972116,Arrabri Community House Inc,VIC,Medium,y,"Economic, Social And Community Development",6,0,4,12,y,213705,0,0,390136,0,390136,237591,0,0,0,143038,380629,9507,Valid ABN
99804795393,Arts Project Australia Inc,VIC,Large,y,"Economic, Social And Community Development",23,3,13,21,y,1040798,211149,22427,1731947,0,1731947,1147884,1075,0,0,523257,1672216,59731,Valid ABN
59032986751,Aruma Foundation Limited,VIC,Large,y,Social Services,267,112,255,40,y,20253598,143656,6980521,27625836,0,27625836,21286628,52694,0,0,6086633,27425955,199881,Valid ABN
46158407908,As Salam Common Equity Rental Housing Co Operative Ltd,VIC,Medium,y,Housing Activities,0,0,0,7,y,0,0,277350,277350,0,277350,0,0,0,0,267396,267396,9954,Valid ABN
24510171607,ASCA Education Foundation Company Limited,VIC,Medium,y,Other Education,0,0,0,17,y,0,0,1123,255674,593961,849635,0,0,215000,0,178982,393982,455653,Valid ABN
97820021511,Ascot Kindergarten Inc,VIC,Medium,y,Other Education,4,0,2,8,y,276183,0,17491,394228,0,394228,307537,0,0,0,39139,346676,47552,Valid ABN
69523367730,Ascot Vale Progress Kindergarten Association Inc,VIC,Medium,y,Other Education,5,0,5,50,y,188523,0,31896,379616,0,379616,293200,0,0,0,105103,398303,-18687,Valid ABN
85383203997,ASHA Incorporated (Australian South-Asian Humanitarian Association),VIC,Small,y,International Activities,0,0,0,25,y,0,14512,10257,30842,0,30842,0,0,0,13000,15098,28098,2744,Valid ABN
96412293140,Ashburton Baptist Community Services Inc,VIC,Small,y,Social Services,0,0,0,12,y,0,34507,1003,51557,0,51557,0,0,32993,0,12767,45760,5797,Valid ABN
15155666470,Ashvatha Ltd,VIC,Small,y,"Economic, Social And Community Development",0,0,0,12,y,0,0,0,5765,0,5765,0,0,0,0,74950,74950,-69185,Valid ABN
36248912689,Ashwood Childrens Centre Inc,VIC,Large,y,Other Education,10,5,24,50,y,144531,2800,10747,1839321,0,1839321,1480265,0,0,0,401205,1881470,-42149,Valid ABN
93121245805,Asia Pacific Business Coalition On Hiv/Aids (Australia) Limited,VIC,Small,y,Other Health Service Delivery,0,0,0,0,y,0,11000,0,11059,0,11059,0,0,0,11000,0,11000,59,Valid ABN
87104643656,Asia Pacific Journalism Centre,VIC,Small,y,Employment And Training,0,1,0,1,y,0,0,0,0,0,0,18498,0,0,0,18707,37205,-37205,Valid ABN
26665702433,Asiac(Vic) Int Aid Fund (Austn Soc For Intercountry Aid (Children)Vic Inc As Trustee),VIC,Small,y,Emergency And Relief,0,0,0,15,y,0,3245,100,3345,0,3345,0,0,0,27559,98,27657,-24312,Valid ABN
82678934628,Asia-Pacific Christadelphian Bible Mission Inc,VIC,Medium,y,International Activities,0,0,0,250,y,0,905254,0,922254,0,922254,0,0,26843,1004970,0,1031813,-109559,Valid ABN
93827885928,Aspendale Lifesaving Swimming And Youth Club,VIC,Small,y,Emergency And Relief,0,0,0,100,y,10376,0,45845,56221,0,56221,0,0,0,0,44428,44428,11793,Valid ABN
47066180983,Aspergers VIC Incorporated,VIC,Small,y,Social Services,0,0,0,65,y,15000,2250,19516,57645,190,57835,0,0,1324,0,43246,44570,13265,Valid ABN
51054306428,Aspire Training And Consulting Limited,VIC,Large,y,Other Education,4,0,23,0,y,0,0,102196,3636623,0,3636623,2244822,0,20884,0,1782545,4048251,-411628,Valid ABN
56511265170,Assisi Aid Projects Inc,VIC,Medium,y,International Activities,3,0,1,11,y,152125,311360,0,466464,0,466464,113434,0,0,244845,60523,418802,47662,Valid ABN
33929275686,Assisi Centre Limited,VIC,Large,y,Aged Care Activities,126,36,97,30,y,9317315,67967,229911,14026606,0,14026606,9081472,0,0,0,4311008,13392480,634126,Valid ABN
28408850928,Assistance to Timor Leste Inc.,VIC,Small,y,International Activities,0,0,0,25,y,0,868,0,5456,0,5456,0,0,0,3296,112,3408,2048,Valid ABN
39835407788,Association For Children With A Disability,VIC,Large,y,Social Services,17,3,9,10,y,1196210,8971,25920,1276574,0,1276574,673760,0,0,0,410655,1084415,192159,Valid ABN
88081390926,Association For Christian Senior Citizens' Homes Inc,VIC,Large,y,Aged Care Activities,53,31,54,26,y,4542545,201433,4430,7114209,0,7114209,4044239,59825,0,0,2536038,6640102,474107,Valid ABN
81607982981,"Association for Health, Education and Advocacy for the Disadvantaged Incorporated",VIC,Small,y,Other Education,0,0,0,5,y,0,2376,0,2470,0,2470,0,0,0,0,151,151,2319,Valid ABN
26108413074,Association for Learning Environments Australasia Limited,VIC,Medium,y,Other Education,2,0,2,60,y,0,0,0,389249,0,389249,141517,0,18836,0,284134,444487,-55238,Valid ABN
80353375261,Association Of Employees With Disability Inc.,VIC,Medium,y,Law And Legal Services,3,1,2,72,y,497842,23518,50039,579899,0,579899,368708,0,0,0,192731,561439,18460,Valid ABN
91105863545,Association Of Greek And Affiliated Panhellenic Interests Ltd,VIC,Small,y,"Economic, Social And Community Development",0,0,0,0,y,0,0,181,181,0,181,0,0,0,0,2556,2556,-2375,Valid ABN
35828116540,Association Of Greek Elderly Citizens Clubs Of Melbourne & VIC Inc,VIC,Small,y,Aged Care Activities,1,0,0,600,y,108239,0,7205,117714,0,117714,69113,0,29703,0,0,98816,18898,Valid ABN
49467942596,Association Of New Elderly Inc,VIC,Small,y,Aged Care Activities,0,0,0,10,y,2131,627,500,4660,0,4660,0,0,2983,0,48,3031,1629,Valid ABN
58139269250,Association Of Relinquishing Mothers Vic Inc,VIC,Small,y,"Economic, Social And Community Development",0,0,0,12,y,17484,685,6579,24785,0,24785,0,0,0,0,23771,23771,1014,Valid ABN
79011376078,Association Of School Bursars And Administrators (Vic) Inc,VIC,Small,y,Other Education,0,0,0,20,y,0,0,116824,116824,0,116824,0,0,0,0,102945,102945,13879,Valid ABN
91005140385,Association of the Alliance Française of VIC,VIC,Large,y,Other Education,10,25,15,30,y,0,24383,0,2436843,158410,2595253,1452574,0,0,0,1021639,2474213,121040,Valid ABN
54604144167,Association of the Order of St Michael the Archangel,VIC,Small,y,Social Services,0,0,0,6,y,0,0,15116,15116,0,15116,0,0,11000,0,6490,17490,-2374,Valid ABN
18908141137,Asteria Services Inc.,VIC,Large,y,Employment And Training,43,14,45,0,y,4983168,3108,0,5531083,0,5531083,3900750,0,0,0,827624,4728374,802709,Valid ABN
16873513650,Asthma Foundation Of VIC,VIC,Large,y,Other Health Service Delivery,2,32,6,6,y,416421,841890,6376,1652290,39989,1692279,954444,0,0,0,537003,1491447,200832,Valid ABN
64114965815,Asylum Seeker Resource Centre Inc.,VIC,Large,y,Social Services,58,37,103,1500,y,232113,8716959,150577,10763558,0,10763558,7034908,0,2911014,0,0,9945922,817636,Valid ABN
69875786893,Atma Australia Inc,VIC,Small,y,International Activities,0,0,0,4,y,0,6135,4289,10424,0,10424,0,0,0,0,0,0,10424,Valid ABN
21674940671,Attwood Childcare Centre And Kindergarten Association Inc,VIC,Large,y,Other Education,8,4,11,0,y,601895,0,3581,1174201,0,1174201,970582,0,0,0,145728,1116310,57891,Valid ABN
71391629625,Auburn Kindergarten And Childcare Centre Inc,VIC,Medium,y,Other Education,7,1,9,15,y,1945,0,0,754288,0,754288,586281,0,0,0,151025,737306,16982,Valid ABN
42345337827,Auburn South Preschool Incorporated,VIC,Medium,y,Other Education,10,0,5,25,y,65042,0,37543,353457,0,353457,91442,0,0,0,214423,305865,47592,Valid ABN
31168531324,Audiology Australia Limited,VIC,Large,y,Other Health Service Delivery,4,3,0,0,y,0,0,0,1569972,0,1569972,677384,0,9091,0,1005421,1691896,-121924,Valid ABN
58061818902,Aujs VIC,VIC,Small,y,Other Education,0,0,0,55,y,0,0,0,42043,2,42045,0,0,388,0,39892,40280,1765,Valid ABN
68059627648,Aurora Support Services Inc.,VIC,Large,y,Social Services,33,18,50,12,y,2178087,1470,0,4023175,0,4023175,3412813,0,0,0,617633,4030446,-7271,Valid ABN
71164205261,AusChem Training Ltd,VIC,Small,y,Other Education,2,2,1,7,y,0,0,39503,249496,0,249496,116286,0,0,0,134562,250848,-1352,Valid ABN
16152851271,Aussie Action Abroad Ltd,VIC,Small,y,International Activities,1,0,1,30,y,0,19585,269,94105,1,94106,8600,0,0,0,34515,43115,50991,Valid ABN
49132697431,Aussie Health Abroad Ltd,VIC,Small,y,Other Education,0,0,0,2,y,0,71000,0,71000,0,71000,0,0,0,0,31316,31316,39684,Valid ABN
81928081023,Aust Myanmar Mission Association,VIC,Small,y,"Economic, Social And Community Development",0,5,0,5,y,0,10284,0,10284,0,10284,0,0,0,10340,55,10395,-111,Valid ABN
17049680620,Australasian Academy Of Cerebral Palsy And Developmental Medicine,VIC,Small,y,Other Education,0,0,0,52,y,0,0,0,75766,0,75766,0,0,0,0,46421,46421,29345,Valid ABN
29152892272,Australasian Association Of Philosophy,VIC,Small,y,Other Education,2,1,1,80,y,0,0,0,192281,11171,203452,83862,0,3710,1000,151897,240469,-37017,Valid ABN
57996657821,Australasian Centre For Human Rights and Health Inc,VIC,Small,y,Social Services,0,0,0,85,y,50800,1350,0,53331,0,53331,0,0,0,0,23315,23315,30016,Valid ABN
95136719714,Australasian College Of Medical Nutrition,VIC,Small,y,Other Education,0,0,0,6,y,0,0,0,147704,0,147704,0,0,0,0,133850,133850,13854,Valid ABN
26970065392,Australasian College of Toxicology and Risk Assessment Inc (ACTRA),VIC,Small,y,Other Health Service Delivery,0,0,0,0,y,0,0,0,65648,0,65648,0,0,0,0,71747,71747,-6099,Valid ABN
52060049327,Australasian Fire And Emergency Service Authorities Council Limited,VIC,Large,y,Other Education,11,3,41,0,y,0,0,6769477,6769477,0,6769477,4180729,0,0,0,2471656,6652385,117092,Valid ABN
30094240981,Australasian Legal Practice Management Association,VIC,Large,y,Other Education,0,9,4,60,y,0,0,0,1572252,0,1572252,0,0,0,0,1417059,1417059,155193,Valid ABN
69867357105,Australasian Menopause Society Limited,VIC,Medium,y,Other Education,2,0,1,20,y,0,0,0,387186,0,387186,152558,0,0,0,114226,266784,120402,Valid ABN
63249012560,Australasian Palliative Link International (APLI) Inc.,VIC,Small,y,International Activities,0,0,0,9,y,0,11454,2100,13554,0,13554,0,0,0,0,16054,16054,-2500,Valid ABN
37053647420,Australasian Promotional Products Association,VIC,Large,y,Other Education,1,0,6,0,y,0,0,9512,1605527,21723,1627250,620143,0,0,0,1045726,1665869,-38619,Valid ABN
65114015182,Australasian Society For Bipolar And Depressive Disorders Ltd,VIC,Small,y,Mental Health And Crisis Intervention,0,0,0,9,y,0,0,25000,47007,0,47007,0,0,0,0,56342,56342,-9335,Valid ABN
64991983051,Australasian Sonographers Association Ltd,VIC,Large,y,Other Education,9,1,10,220,y,0,0,25185,3784224,0,3784224,1279271,0,0,0,2274024,3553295,230929,Valid ABN
39802981836,Australia Aids South Africa Inc.,VIC,Small,y,Emergency And Relief,0,0,0,50,y,0,240,440,30251,0,30251,0,0,0,31978,12290,44268,-14017,Valid ABN
14104820346,Australia Alopecia Areata Foundation Inc.,VIC,Small,y,Other Health Service Delivery,0,0,0,20,y,0,119731,25978,146595,0,146595,0,0,4885,0,66205,71090,75505,Valid ABN
70267395697,Australia Charity Aid,VIC,Medium,y,International Activities,0,0,0,20,y,0,512947,0,513259,0,513259,0,0,0,366518,1447,367965,145294,Valid ABN
53648312469,Australia International Volunteers (AIV),VIC,Small,y,Emergency And Relief,1,2,1,71,y,0,2100,0,2100,710,2810,0,0,800,2000,757,3557,-747,Valid ABN
43316521385,Australia Light Foundation Inc,VIC,Medium,y,Social Services,0,0,1,60,y,168536,532645,63040,764221,39932,804153,12125,0,79213,141204,287941,520483,283670,Valid ABN
65616241216,Australia Sri Lanka Medical Aid Team Inc,VIC,Small,y,Other Health Service Delivery,0,0,0,20,y,0,8077,12815,20892,21,20913,0,0,0,0,18835,18835,2078,Valid ABN
82207822778,Australia Unites In Prayer Auip Inc,VIC,Small,y,Other Education,0,1,0,7,y,0,32124,0,39457,0,39457,2500,0,685,2933,30958,37076,2381,Valid ABN
55167124067,Australian Academy of Health and Medical Sciences Limited,VIC,Medium,y,Other Education,0,4,2,120,y,0,92200,296954,422606,0,422606,152776,0,0,0,120098,272874,149732,Valid ABN
58008520394,Australian Academy Of Technological Sciences And Engineering Limited,VIC,Large,y,"Economic, Social And Community Development",5,0,18,250,y,3339107,128789,663712,5580440,0,5580440,2158890,0,0,1131609,2515214,5805713,-225273,Valid ABN
78550982409,Australian and New Zealand Children's Haematology/Oncology Group,VIC,Medium,y,Other Health Service Delivery,4,1,3,0,y,0,17800,0,355698,0,355698,20945,0,0,0,181330,202275,153423,Valid ABN
73601657185,Australian and New Zealand Gastroenterology International Training Association Limited,VIC,Small,y,International Activities,0,0,0,50,y,0,196500,0,196500,0,196500,0,0,0,2752,78550,81302,115198,Valid ABN
81057619986,Australian And New Zealand Intensive Care Society,VIC,Large,y,Other Education,5,1,10,65,y,1264017,0,69497,2275345,47628,2322973,1404351,0,0,0,777046,2181397,141576,Valid ABN
64160358609,Australian and New Zealand Podiatry Accreditation Council Limited,VIC,Medium,y,Employment And Training,2,0,1,20,y,0,0,0,312498,0,312498,0,0,0,0,358083,358083,-45585,Valid ABN
84603453809,Australian ARBS Education & Research Foundation Limited,VIC,Small,y,Employment And Training,1,0,0,6,y,0,65000,0,65000,0,65000,14400,0,40000,0,8907,63307,1693,Valid ABN
72742990992,Australian Armenian Welfare Society Incorporated,VIC,Small,y,Aged Care Activities,0,0,0,5,y,10642,758,1170,14308,0,14308,0,0,1495,0,7192,8687,5621,Valid ABN
62162569986,Australian Association of Gerontology Limited,VIC,Medium,y,Other Education,2,0,5,150,y,447640,20,0,937293,0,937293,361187,0,0,0,565540,926727,10566,Valid ABN
15044252476,Australian Band And Orchestra Directors Association VICn Branch Incorporated,VIC,Small,y,Other Education,0,0,0,10,y,0,0,23746,23746,0,23746,0,0,0,0,28415,28415,-4669,Valid ABN
87126525380,Australian Books For Children Of Africa Ltd,VIC,Small,y,International Activities,0,0,0,26,y,0,11607,0,11607,0,11607,0,0,0,0,9500,9500,2107,Valid ABN
83163173439,Australian BPD Foundation Limited,VIC,Small,y,Other Education,0,0,0,40,y,164870,11272,21000,217401,0,217401,0,0,0,0,28238,28238,189163,Valid ABN
33159207860,Australian Bravery Foundation,VIC,Small,y,Mental Health And Crisis Intervention,0,0,0,8,y,0,0,0,4674,0,4674,0,0,0,0,0,0,4674,Valid ABN
64005081523,Australian Breastfeeding Association,VIC,Large,y,Social Services,22,4,415.27,1200,y,1458383,126649,159966,3299912,0,3299912,1409956,0,0,0,1600393,3010349,289563,Valid ABN
41097159914,Australian Brick & Blocklaying Training Foundation Ltd,VIC,Large,y,Employment And Training,4,3,16,0,y,0,6362,4094208,4248056,0,4248056,2852179,0,1264582,0,0,4116761,131295,Valid ABN
22038903478,Australian Centre For Grief And Bereavement,VIC,Large,y,Other Education,14,1,12,50,y,1732535,3159,110075,2455768,0,2455768,1288330,1801,0,0,1015779,2305910,149858,Valid ABN
87116781965,Australian Centre For Health Research Ltd,VIC,Small,y,Other Health Service Delivery,2,0,1,2,y,0,0,5381,30381,0,30381,178751,0,220,0,95046,274017,-243636,Valid ABN
98842181231,Australian Centre for Migrant-Church Education Inc,VIC,Small,y,Other Education,0,0,0,5,y,0,2870,0,2870,1,2871,0,0,0,0,1072,1072,1799,Valid ABN
17165086395,Australian Centre for Rural Entrepreneurship Limited,VIC,Medium,y,Other Education,3,1,4,40,y,0,391195,0,588819,986,589805,331574,0,0,0,183799,515373,74432,Valid ABN
28057044514,Australian Childhood Foundation,VIC,Large,y,Social Services,40,3,107,10,y,9154013,2196567,1513,15915440,0,15915440,10103284,7654,0,0,5521439,15632377,283063,Valid ABN
36484704932,Australian China Education Foundation Incorporated,VIC,Small,y,International Activities,0,0,0,21,y,0,145749,0,161357,0,161357,0,0,5000,75000,3100,83100,78257,Valid ABN
15605721462,Australian Christian Dental Aid Limited,VIC,Small,y,Other Health Service Delivery,0,0,0,6,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
61088184383,Australian College of Critical Care Nurses Ltd,VIC,Large,y,Other Education,11,0,9,25,y,0,0,0,1401138,0,1401138,384129,26625,38290,0,882077,1331121,70017,Valid ABN
27653348457,Australian Commando Association VIC Inc Welfare Patriotic Fund W528,VIC,Small,y,Social Services,0,0,0,12,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
64270128675,Australian Croatian Community Services Ltd,VIC,Large,y,Aged Care Activities,5,27,21,49,y,1301353,0,0,2450117,0,2450117,1611217,0,0,0,435321,2046538,403579,Valid ABN
42082747135,Australian Crohn's & Colitis Association (ACCA),VIC,Large,y,Other Health Service Delivery,1,0,6,288,y,0,649325,660216,1403700,17611,1421311,634583,0,25000,0,497665,1157248,264063,Valid ABN
31099697248,Australian Dairy Conference Ltd,VIC,Medium,y,Other Education,0,0,0,23,y,0,0,0,336759,0,336759,0,0,0,0,271141,271141,65618,Valid ABN
65085852848,Australian Davos Connection Limited,VIC,Large,y,"Economic, Social And Community Development",2,1,2,2,y,0,0,1199811,1199811,3528,1203339,271068,0,0,0,769703,1040771,162568,Valid ABN
70072269900,Australian Dental Council Limited,VIC,Large,y,Other Education,5,2,11,0,y,0,0,7703240,7703240,0,7703240,1487432,0,0,0,3844472,5331904,2371336,Valid ABN
